pair_id,shape_a_name,shape_b_name,coupling_state,sample_position_mm,numerical_distance_tolerance_mm,intersection_volume_tolerance_mm3,required_clearance_mm,note,calculation_api,intersection_volume_mm3,intersection_solid_count,minimum_distance_mm,nearest_point_a_x,nearest_point_a_y,nearest_point_a_z,nearest_point_b_x,nearest_point_b_y,nearest_point_b_z,classification,result,error,sweep_method,sampling_interval_mm,engagement_overlap_mm,engagement_reference_satisfied
SWEEP-0285,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0286,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,10.440306509,150.0,25.0,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0287,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,25.0,325.547002,180.0,25.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0288,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,25.0,320.0,165.0,25.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0289,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,25.0,320.0,165.0,25.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0290,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,15.0,320.0,175.0,15.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0291,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.0,150.0,-15.0,330.0,150.0,15.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0292,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,33.005454095,150.0,-15.0,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0293,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0294,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-15.0,320.0,165.0,-15.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0295,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0296,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,10.440306509,150.0,-25.0,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0297,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-25.0,325.547002,180.0,-25.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0298,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-25.0,320.0,165.0,-25.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0299,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-25.0,320.0,165.0,-25.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0300,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,7.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-15.0,320.0,175.0,-15.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.0,False
SWEEP-0301,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,31.0,150.0,15.5,330.0,150.0,-15.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0302,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,33.505372703,150.0,15.5,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0303,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0304,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,25.5,320.0,165.0,25.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0305,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0306,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,9.962429423,150.0,25.5,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0307,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,25.0,325.547002,180.0,25.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0308,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,15.5,320.0,165.0,15.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0309,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,15.5,320.0,165.0,15.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0310,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,15.5,320.0,175.0,15.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0311,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,31.0,150.0,-15.5,330.0,150.0,15.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0312,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,33.505372703,150.0,-15.5,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0313,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0314,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-15.5,320.0,165.0,-15.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0315,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0316,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,9.962429423,150.0,-25.5,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0317,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-25.0,325.547002,180.0,-25.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0318,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-15.5,320.0,165.0,-15.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0319,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-15.5,320.0,165.0,-15.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0320,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,7.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-15.5,320.0,175.0,-15.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,7.5,False
SWEEP-0321,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,32.0,150.0,16.0,330.0,150.0,-16.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0322,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,34.005293706,150.0,16.0,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0323,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0324,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,26.0,320.0,165.0,26.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0325,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0326,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,9.486832981,150.0,26.0,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0327,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,25.0,325.547002,180.0,25.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0328,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,16.0,320.0,165.0,16.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0329,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,16.0,320.0,165.0,16.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0330,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,16.0,320.0,175.0,16.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0331,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,32.0,150.0,-16.0,330.0,150.0,16.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0332,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,34.005293706,150.0,-16.0,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0333,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0334,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-16.0,320.0,165.0,-16.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0335,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0336,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,9.486832981,150.0,-26.0,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0337,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-25.0,325.547002,180.0,-25.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0338,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-16.0,320.0,165.0,-16.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0339,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-16.0,320.0,165.0,-16.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0340,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,8.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-16.0,320.0,175.0,-16.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.0,True
SWEEP-0341,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,8.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,33.0,150.0,16.5,330.0,150.0,-16.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,8.5,True
