candidate_id,search_stage,architecture,motor_envelope,frame_layout,frame_section,belt_layout,pto_x_offset_from_motor_mm,pto_axis_x_mm,pto_axis_z_mm,pto_belt_plane_abs_y_mm,drive_belt_plane_abs_y_mm,frame_rail_abs_y_mm,l_bracket_size,l_bracket_placement,l_bracket_x_offset_mm,center_pto_end_gap_mm,coupling_candidate,belt_to_fixed_clearance_mm,belt_to_l_bracket_clearance_mm,pto_rotation_to_fixed_clearance_mm,pto_rotation_to_l_bracket_clearance_mm,pto_safety_to_kp000_clearance_mm,drive_pto_belt_safety_gap_mm,clutch_to_belt_clearance_mm,clutch_to_fixed_clearance_mm,pto_rotation_bottom_z_mm,total_width_mm,absolute_contract_pass,target_contract_pass,score,status,rejection_reason
S9-PY82.5-DY45.0-FY10.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,-1.0,5.0,-1.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,-1.0,5.0,-1.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,-1.0,5.0,-1.0,5.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,-1.0,10.0,-1.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,-1.0,10.0,-1.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,40.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,-1.0,10.0,-1.0,10.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,-1.0,15.0,-1.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,-1.0,15.0,-1.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,41.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,-1.0,15.0,-1.0,15.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,-1.0,20.0,-1.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,43.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,-1.0,20.0,-1.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,42.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY82.5-DY45.0-FY10.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,82.5,127.5,58.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,-1.0,20.0,-1.0,20.0,7.5,14.0,10.0,12.0,260.0,290.0,False,False,43.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY00.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,11.5,5.0,10.0,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,7.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY00.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,11.5,5.0,10.0,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,6.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY00.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,11.5,5.0,10.0,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,7.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY00.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,6.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,6.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,11.5,15.0,10.0,15.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,7.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,11.5,15.0,10.0,15.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,6.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,11.5,15.0,10.0,15.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,7.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,11.5,20.0,10.0,20.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,8.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,11.5,20.0,10.0,20.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,7.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY00.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,11.5,20.0,10.0,20.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,8.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY35.0-FY05.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,6.5,5.0,6.5,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,6.5,5.0,6.5,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,6.5,5.0,6.5,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,6.5,10.0,6.5,10.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,6.5,10.0,6.5,10.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,20.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,6.5,10.0,6.5,10.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,6.5,15.0,6.5,15.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,6.5,15.0,6.5,15.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,21.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,6.5,15.0,6.5,15.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,6.5,20.0,6.5,20.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,23.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,6.5,20.0,6.5,20.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,22.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY05.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,53.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,6.5,20.0,6.5,20.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,23.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,1.5,5.0,1.5,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,1.5,5.0,1.5,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,1.5,5.0,1.5,5.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,1.5,10.0,1.5,10.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX70.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,1.5,10.0,1.5,10.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,35.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,1.5,10.0,1.5,10.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,1.5,15.0,1.5,15.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,1.5,15.0,1.5,15.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,36.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,1.5,15.0,1.5,15.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,1.5,20.0,1.5,20.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,38.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,1.5,20.0,1.5,20.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,37.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY35.0-FY10.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,58.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,1.5,20.0,1.5,20.0,10.0,4.0,10.0,12.0,260.0,290.0,False,False,38.0,FAIL_ENVELOPE_CONTRACT,BELT_FIXED_CLEARANCE_LT_5;PTO_FIXED_CLEARANCE_LT_8
S9-PY85.0-DY40.0-FY00.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,11.5,5.0,10.0,5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,2.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY40.0-FY00.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,11.5,5.0,10.0,5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,1.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY40.0-FY00.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,11.5,5.0,10.0,5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,2.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY40.0-FY00.0-LX70.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,50.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S9-B1-F2040A-FRAMEE-PTOX210-Z320-PY85.0-DY40.0-LX70-GAP60-C1,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY00.0-LX70.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,70.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY00.0-LX75.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,75.0,50.0,C1,11.5,15.0,10.0,15.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY00.0-LX75.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,75.0,60.0,C1,11.5,15.0,10.0,15.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY00.0-LX75.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,75.0,70.0,C1,11.5,15.0,10.0,15.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY00.0-LX80.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,80.0,50.0,C1,11.5,20.0,10.0,20.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,3.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY00.0-LX80.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,11.5,20.0,10.0,20.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY00.0-LX80.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,80.0,70.0,C1,11.5,20.0,10.0,20.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,3.0,CONDITIONAL_PASS_CANDIDATE,
S9-PY85.0-DY40.0-FY05.0-LX65.0-G50,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,53.0,L_LARGE,FORE_AFT_X,65.0,50.0,C1,6.5,5.0,6.5,5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,17.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY40.0-FY05.0-LX65.0-G60,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,53.0,L_LARGE,FORE_AFT_X,65.0,60.0,C1,6.5,5.0,6.5,5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,16.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
S9-PY85.0-DY40.0-FY05.0-LX65.0-G70,9,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,53.0,L_LARGE,FORE_AFT_X,65.0,70.0,C1,6.5,5.0,6.5,5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,17.0,FAIL_ENVELOPE_CONTRACT,PTO_FIXED_CLEARANCE_LT_8;PTO_L_BRACKET_CLEARANCE_LT_8
